time,reward,rl_cwe,rl_hwe,rbc_cwe,rbc_hwe,rl_energy,rbc_energy
2019-05-30 13:00:00,8.411,0.000,0.161,0.000,0.198,0.161,0.198
2019-05-30 13:30:00,40.888,0.000,0.149,0.000,0.197,0.149,0.197
2019-05-30 14:00:00,39.736,0.000,0.000,0.000,0.198,0.000,0.198
2019-05-30 14:30:00,53.199,0.000,0.000,0.000,0.192,0.000,0.192
2019-05-30 15:00:00,36.950,0.000,0.000,0.000,0.189,0.000,0.189
2019-05-30 15:30:00,36.732,0.000,0.000,0.000,0.184,0.000,0.184
2019-05-30 16:00:00,39.781,0.000,0.000,0.000,0.185,0.000,0.185
2019-05-30 16:30:00,54.827,0.000,0.156,0.000,0.203,0.156,0.203
2019-05-30 17:00:00,12.203,0.000,0.169,0.000,0.208,0.169,0.208
2019-05-30 17:30:00,-16.998,0.000,0.178,0.000,0.206,0.178,0.206
2019-05-30 18:00:00,-57.178,0.000,0.179,0.000,0.196,0.179,0.196
2019-05-30 18:30:00,-20.899,0.000,0.173,0.000,0.194,0.173,0.194
2019-05-30 19:00:00,-15.348,0.000,0.167,0.000,0.191,0.167,0.191
2019-05-30 19:30:00,-59.238,0.000,0.173,0.000,0.185,0.173,0.185
2019-05-30 20:00:00,-5.638,0.000,0.156,0.000,0.182,0.156,0.182
2019-05-30 20:30:00,-21.730,0.000,0.161,0.000,0.180,0.161,0.180
2019-05-30 21:00:00,6.281,0.000,0.149,0.000,0.178,0.149,0.178
2019-05-30 21:30:00,40.417,0.000,0.000,0.000,0.176,0.000,0.176
2019-05-30 22:00:00,58.326,0.000,0.000,0.000,0.180,0.000,0.180
2019-05-30 22:30:00,48.482,0.000,0.000,0.000,0.182,0.000,0.182
2019-05-30 23:00:00,29.906,0.000,0.147,0.000,0.183,0.147,0.183
2019-05-30 23:30:00,-12.058,0.000,0.159,0.000,0.184,0.159,0.184
2019-05-31 00:00:00,-21.317,0.000,0.166,0.000,0.187,0.166,0.187
2019-05-31 00:30:00,17.805,0.000,0.154,0.000,0.190,0.154,0.190
2019-05-31 01:00:00,20.207,0.000,0.156,0.000,0.194,0.156,0.194
2019-05-31 01:30:00,-1.008,0.000,0.165,0.000,0.198,0.165,0.198
2019-05-31 02:00:00,8.363,0.000,0.164,0.000,0.201,0.164,0.201
2019-05-31 02:30:00,-13.375,0.000,0.175,0.000,0.203,0.175,0.203
2019-05-31 03:00:00,0.955,0.000,0.170,0.000,0.208,0.170,0.208
2019-05-31 03:30:00,13.673,0.000,0.168,0.000,0.213,0.168,0.213
2019-05-31 04:00:00,13.835,0.000,0.169,0.000,0.218,0.169,0.218
2019-05-31 04:30:00,30.976,0.000,0.159,0.000,0.222,0.159,0.222
2019-05-31 05:00:00,53.401,0.000,0.165,0.000,0.226,0.165,0.226
2019-05-31 05:30:00,44.277,0.000,0.164,0.000,0.230,0.164,0.230
2019-05-31 06:00:00,36.406,0.000,0.164,0.000,0.235,0.164,0.235
2019-05-31 06:30:00,91.827,0.000,0.168,0.000,0.238,0.168,0.238
2019-05-31 07:00:00,94.052,0.000,0.171,0.000,0.245,0.171,0.245
2019-05-31 07:30:00,45.215,0.000,0.191,0.000,0.249,0.191,0.249
2019-05-31 08:00:00,40.220,0.000,0.197,0.000,0.252,0.197,0.252
2019-05-31 08:30:00,33.302,0.000,0.206,0.000,0.254,0.206,0.254
2019-05-31 09:00:00,42.414,0.000,0.199,0.000,0.257,0.199,0.257
2019-05-31 09:30:00,70.194,0.000,0.184,0.000,0.260,0.184,0.260
2019-05-31 10:00:00,41.667,0.000,0.204,0.000,0.263,0.204,0.263
2019-05-31 10:30:00,47.514,0.000,0.202,0.000,0.266,0.202,0.266
2019-05-31 11:00:00,47.120,0.000,0.204,0.000,0.269,0.204,0.269
2019-05-31 11:30:00,40.396,0.000,0.207,0.000,0.265,0.207,0.265
2019-05-31 12:00:00,42.600,0.000,0.191,0.000,0.247,0.191,0.247
2019-05-31 12:30:00,55.680,0.000,0.175,0.000,0.234,0.175,0.234
2019-05-31 13:00:00,61.395,0.000,0.172,0.000,0.229,0.172,0.229
2019-05-31 13:30:00,56.955,0.000,0.156,0.000,0.203,0.156,0.203
2019-05-31 14:00:00,28.402,0.000,0.000,0.000,0.194,0.000,0.194
2019-05-31 14:30:00,35.494,0.000,0.000,0.000,0.188,0.000,0.188
2019-05-31 15:00:00,36.676,0.000,0.000,0.000,0.184,0.000,0.184
2019-05-31 15:30:00,47.651,0.000,0.000,0.000,0.182,0.000,0.182
2019-05-31 16:00:00,19.291,0.000,0.000,0.000,0.182,0.000,0.182
2019-05-31 16:30:00,19.480,0.000,0.000,0.000,0.178,0.000,0.178
2019-05-31 17:00:00,-25.243,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 17:30:00,-2.046,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 18:00:00,3.121,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 18:30:00,29.260,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 19:00:00,16.595,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 19:30:00,28.098,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 20:00:00,53.608,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 20:30:00,37.782,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 21:00:00,50.544,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 21:30:00,30.989,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 22:00:00,54.009,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 22:30:00,29.943,0.000,0.000,0.000,0.178,0.000,0.178
2019-05-31 23:00:00,26.707,0.000,0.000,0.000,0.000,0.000,0.000
2019-05-31 23:30:00,33.242,0.000,0.000,0.000,0.000,0.000,0.000
2019-06-01 00:00:00,49.871,0.000,0.000,0.000,0.181,0.000,0.181
